event_date,year_month,country,category,device_type,user_id,session_id,event_name,quantity,unit_price,revenue
2025-10-07,2025-10,Germany,Sports,Desktop,U01456,S0002852,viewed,,,
2025-10-07,2025-10,United States,Sports,Mobile,U02326,S0003041,add_to_cart,,,
2025-10-07,2025-10,United States,Sports,Mobile,U02326,S0003041,checkout_started,,,
2025-10-07,2025-10,United States,Sports,Mobile,U02326,S0003041,purchased,4.0,97.07463801823579,388.3
2025-10-07,2025-10,United States,Sports,Mobile,U02326,S0003041,viewed,,,
2025-10-07,2025-10,United States,Beauty,Desktop,U00676,S0003092,add_to_cart,,,
2025-10-07,2025-10,United States,Beauty,Desktop,U00676,S0003092,checkout_started,,,
2025-10-07,2025-10,United States,Beauty,Desktop,U00676,S0003092,purchased,2.0,36.488652388398,72.98
2025-10-07,2025-10,United States,Beauty,Desktop,U00676,S0003092,viewed,,,
2025-10-07,2025-10,United Kingdom,Apparel,Mobile,U01896,S0003166,add_to_cart,,,
2025-10-07,2025-10,United Kingdom,Apparel,Mobile,U01896,S0003166,checkout_started,,,
2025-10-07,2025-10,United Kingdom,Apparel,Mobile,U01896,S0003166,purchased,2.0,80.20052321522007,160.4
2025-10-07,2025-10,United Kingdom,Apparel,Mobile,U01896,S0003166,viewed,,,
2025-10-07,2025-10,United States,Electronics,Mobile,U02590,S0003250,viewed,,,
2025-10-07,2025-10,United States,Beauty,Mobile,U00017,S0003312,viewed,,,
2025-10-07,2025-10,Germany,Home,Tablet,U01172,S0003318,viewed,,,
2025-10-07,2025-10,Germany,Electronics,Mobile,U00426,S0003329,add_to_cart,,,
2025-10-07,2025-10,Germany,Electronics,Mobile,U00426,S0003329,viewed,,,
2025-10-07,2025-10,United States,Sports,Desktop,U01282,S0003380,viewed,,,
2025-10-07,2025-10,Australia,Electronics,Mobile,U02203,S0003405,add_to_cart,,,
2025-10-07,2025-10,Australia,Electronics,Mobile,U02203,S0003405,viewed,,,
2025-10-07,2025-10,Canada,Apparel,Mobile,U00665,S0003460,viewed,,,
2025-10-07,2025-10,United States,Electronics,Mobile,U00893,S0003691,viewed,,,
2025-10-07,2025-10,Germany,Electronics,Mobile,U01181,S0003695,viewed,,,
2025-10-07,2025-10,United States,Home,Desktop,U01004,S0003733,viewed,,,
2025-10-07,2025-10,Canada,Beauty,Mobile,U01450,S0004052,viewed,,,
2025-10-07,2025-10,Germany,Apparel,Desktop,U01762,S0004162,add_to_cart,,,
2025-10-07,2025-10,Germany,Apparel,Desktop,U01762,S0004162,viewed,,,
2025-10-07,2025-10,Australia,Electronics,Desktop,U01106,S0004175,add_to_cart,,,
2025-10-07,2025-10,Australia,Electronics,Desktop,U01106,S0004175,viewed,,,
2025-10-07,2025-10,Canada,Apparel,Mobile,U01182,S0004326,viewed,,,
2025-10-07,2025-10,Canada,Sports,Desktop,U02548,S0004403,add_to_cart,,,
2025-10-07,2025-10,Canada,Sports,Desktop,U02548,S0004403,checkout_started,,,
2025-10-07,2025-10,Canada,Sports,Desktop,U02548,S0004403,purchased,4.0,88.81497288517225,355.26
2025-10-07,2025-10,Canada,Sports,Desktop,U02548,S0004403,viewed,,,
2025-10-07,2025-10,United Kingdom,Sports,Mobile,U02248,S0004625,add_to_cart,,,
2025-10-07,2025-10,United Kingdom,Sports,Mobile,U02248,S0004625,checkout_started,,,
2025-10-07,2025-10,United Kingdom,Sports,Mobile,U02248,S0004625,purchased,1.0,101.16787224256714,101.17
2025-10-07,2025-10,United Kingdom,Sports,Mobile,U02248,S0004625,viewed,,,
2025-10-07,2025-10,Germany,Apparel,Mobile,U00768,S0004651,viewed,,,
2025-10-07,2025-10,Germany,Electronics,Tablet,U01434,S0004719,viewed,,,
2025-10-07,2025-10,United States,Home,Desktop,U02566,S0004795,viewed,,,
2025-10-07,2025-10,United Kingdom,Apparel,Desktop,U01484,S0004927,add_to_cart,,,
2025-10-07,2025-10,United Kingdom,Apparel,Desktop,U01484,S0004927,checkout_started,,,
2025-10-07,2025-10,United Kingdom,Apparel,Desktop,U01484,S0004927,viewed,,,
2025-10-07,2025-10,Canada,Apparel,Mobile,U02223,S0004984,viewed,,,
2025-10-08,2025-10,United States,Sports,Mobile,U00661,S0000027,add_to_cart,,,
2025-10-08,2025-10,United States,Sports,Mobile,U00661,S0000027,viewed,,,
2025-10-08,2025-10,Australia,Apparel,Mobile,U01336,S0000065,viewed,,,
2025-10-08,2025-10,Australia,Electronics,Mobile,U01450,S0000144,viewed,,,
2025-10-08,2025-10,United States,Home,Desktop,U00746,S0000163,add_to_cart,,,
2025-10-08,2025-10,United States,Home,Desktop,U00746,S0000163,viewed,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U02174,S0000164,viewed,,,
2025-10-08,2025-10,United States,Electronics,Tablet,U00936,S0000373,add_to_cart,,,
2025-10-08,2025-10,United States,Electronics,Tablet,U00936,S0000373,checkout_started,,,
2025-10-08,2025-10,United States,Electronics,Tablet,U00936,S0000373,purchased,1.0,211.77463499020632,211.77
2025-10-08,2025-10,United States,Electronics,Tablet,U00936,S0000373,viewed,,,
2025-10-08,2025-10,United States,Sports,Desktop,U00486,S0000496,viewed,,,
2025-10-08,2025-10,United Kingdom,Home,Desktop,U01194,S0000585,viewed,,,
2025-10-08,2025-10,United States,Beauty,Tablet,U01972,S0000687,viewed,,,
2025-10-08,2025-10,Canada,Apparel,Desktop,U01218,S0000907,viewed,,,
2025-10-08,2025-10,Canada,Sports,Desktop,U01220,S0000942,viewed,,,
2025-10-08,2025-10,United States,Sports,Mobile,U02275,S0000960,viewed,,,
2025-10-08,2025-10,United States,Electronics,Desktop,U01595,S0000962,add_to_cart,,,
2025-10-08,2025-10,United States,Electronics,Desktop,U01595,S0000962,viewed,,,
2025-10-08,2025-10,United States,Home,Mobile,U00185,S0001131,viewed,,,
2025-10-08,2025-10,United States,Beauty,Desktop,U00502,S0001252,viewed,,,
2025-10-08,2025-10,United Kingdom,Electronics,Mobile,U01571,S0001340,add_to_cart,,,
2025-10-08,2025-10,United Kingdom,Electronics,Mobile,U01571,S0001340,checkout_started,,,
2025-10-08,2025-10,United Kingdom,Electronics,Mobile,U01571,S0001340,purchased,1.0,99.153364117319,99.15
2025-10-08,2025-10,United Kingdom,Electronics,Mobile,U01571,S0001340,viewed,,,
2025-10-08,2025-10,Germany,Beauty,Mobile,U00733,S0001495,add_to_cart,,,
2025-10-08,2025-10,Germany,Beauty,Mobile,U00733,S0001495,viewed,,,
2025-10-08,2025-10,Germany,Home,Mobile,U00270,S0001688,viewed,,,
2025-10-08,2025-10,Canada,Apparel,Desktop,U00453,S0001719,viewed,,,
2025-10-08,2025-10,Canada,Apparel,Desktop,U00746,S0001762,viewed,,,
2025-10-08,2025-10,United States,Home,Desktop,U00167,S0001835,viewed,,,
2025-10-08,2025-10,United States,Beauty,Mobile,U00286,S0001847,add_to_cart,,,
2025-10-08,2025-10,United States,Beauty,Mobile,U00286,S0001847,checkout_started,,,
2025-10-08,2025-10,United States,Beauty,Mobile,U00286,S0001847,purchased,2.0,27.25414412608113,54.51
2025-10-08,2025-10,United States,Beauty,Mobile,U00286,S0001847,viewed,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U02559,S0001866,add_to_cart,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U02559,S0001866,viewed,,,
2025-10-08,2025-10,United States,Apparel,Desktop,U01153,S0001875,add_to_cart,,,
2025-10-08,2025-10,United States,Apparel,Desktop,U01153,S0001875,checkout_started,,,
2025-10-08,2025-10,United States,Apparel,Desktop,U01153,S0001875,purchased,2.0,57.52360743536299,115.05
2025-10-08,2025-10,United States,Apparel,Desktop,U01153,S0001875,viewed,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U01259,S0002060,viewed,,,
2025-10-08,2025-10,United States,Home,Mobile,U01580,S0002073,viewed,,,
2025-10-08,2025-10,United States,Sports,Mobile,U01540,S0002076,viewed,,,
2025-10-08,2025-10,Canada,Electronics,Mobile,U01627,S0002163,add_to_cart,,,
2025-10-08,2025-10,Canada,Electronics,Mobile,U01627,S0002163,checkout_started,,,
2025-10-08,2025-10,Canada,Electronics,Mobile,U01627,S0002163,purchased,4.0,116.23102782758106,464.92
2025-10-08,2025-10,Canada,Electronics,Mobile,U01627,S0002163,viewed,,,
2025-10-08,2025-10,United States,Electronics,Mobile,U02593,S0002192,add_to_cart,,,
2025-10-08,2025-10,United States,Electronics,Mobile,U02593,S0002192,viewed,,,
2025-10-08,2025-10,United Kingdom,Sports,Desktop,U00775,S0002357,viewed,,,
2025-10-08,2025-10,Canada,Sports,Desktop,U01641,S0002509,viewed,,,
2025-10-08,2025-10,United States,Sports,Desktop,U02174,S0002564,add_to_cart,,,
2025-10-08,2025-10,United States,Sports,Desktop,U02174,S0002564,checkout_started,,,
2025-10-08,2025-10,United States,Sports,Desktop,U02174,S0002564,purchased,3.0,79.40216155369384,238.21
2025-10-08,2025-10,United States,Sports,Desktop,U02174,S0002564,viewed,,,
2025-10-08,2025-10,Canada,Electronics,Desktop,U00290,S0002746,viewed,,,
2025-10-08,2025-10,Australia,Electronics,Mobile,U00345,S0002915,viewed,,,
2025-10-08,2025-10,United States,Electronics,Mobile,U01022,S0003142,viewed,,,
2025-10-08,2025-10,United States,Electronics,Mobile,U00485,S0003188,viewed,,,
2025-10-08,2025-10,Canada,Sports,Desktop,U02362,S0003260,add_to_cart,,,
2025-10-08,2025-10,Canada,Sports,Desktop,U02362,S0003260,checkout_started,,,
2025-10-08,2025-10,Canada,Sports,Desktop,U02362,S0003260,purchased,4.0,128.47415064107747,513.9
2025-10-08,2025-10,Canada,Sports,Desktop,U02362,S0003260,viewed,,,
2025-10-08,2025-10,United States,Apparel,Tablet,U00053,S0003272,viewed,,,
2025-10-08,2025-10,United Kingdom,Electronics,Mobile,U01308,S0003274,viewed,,,
2025-10-08,2025-10,United Kingdom,Beauty,Mobile,U01108,S0003291,add_to_cart,,,
2025-10-08,2025-10,United Kingdom,Beauty,Mobile,U01108,S0003291,checkout_started,,,
2025-10-08,2025-10,United Kingdom,Beauty,Mobile,U01108,S0003291,purchased,3.0,37.25735377405569,111.77
2025-10-08,2025-10,United Kingdom,Beauty,Mobile,U01108,S0003291,viewed,,,
2025-10-08,2025-10,United States,Electronics,Mobile,U00096,S0003315,viewed,,,
2025-10-08,2025-10,Germany,Home,Mobile,U00161,S0003416,add_to_cart,,,
2025-10-08,2025-10,Germany,Home,Mobile,U00161,S0003416,checkout_started,,,
2025-10-08,2025-10,Germany,Home,Mobile,U00161,S0003416,purchased,1.0,98.06914561452442,98.07
2025-10-08,2025-10,Germany,Home,Mobile,U00161,S0003416,viewed,,,
2025-10-08,2025-10,United States,Beauty,Desktop,U01628,S0003479,add_to_cart,,,
2025-10-08,2025-10,United States,Beauty,Desktop,U01628,S0003479,viewed,,,
2025-10-08,2025-10,United Kingdom,Home,Desktop,U00351,S0003485,viewed,,,
2025-10-08,2025-10,United Kingdom,Sports,Mobile,U01824,S0003547,add_to_cart,,,
2025-10-08,2025-10,United Kingdom,Sports,Mobile,U01824,S0003547,viewed,,,
2025-10-08,2025-10,United Kingdom,Sports,Desktop,U02444,S0003618,viewed,,,
2025-10-08,2025-10,Australia,Electronics,Desktop,U00838,S0003653,viewed,,,
2025-10-08,2025-10,United States,Home,Desktop,U01351,S0003698,viewed,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U00778,S0003765,add_to_cart,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U00778,S0003765,checkout_started,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U00778,S0003765,viewed,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U00585,S0003766,viewed,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U01769,S0004161,add_to_cart,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U01769,S0004161,checkout_started,,,
2025-10-08,2025-10,United States,Apparel,Mobile,U01769,S0004161,purchased,3.0,70.36244316044125,211.09
2025-10-08,2025-10,United States,Apparel,Mobile,U01769,S0004161,viewed,,,
2025-10-08,2025-10,United Kingdom,Home,Mobile,U00988,S0004471,add_to_cart,,,
2025-10-08,2025-10,United Kingdom,Home,Mobile,U00988,S0004471,viewed,,,
2025-10-08,2025-10,United States,Sports,Desktop,U01729,S0004646,viewed,,,
2025-10-08,2025-10,Germany,Sports,Tablet,U02555,S0004877,add_to_cart,,,
2025-10-08,2025-10,Germany,Sports,Tablet,U02555,S0004877,checkout_started,,,
2025-10-08,2025-10,Germany,Sports,Tablet,U02555,S0004877,purchased,1.0,86.2910432323621,86.29
2025-10-08,2025-10,Germany,Sports,Tablet,U02555,S0004877,viewed,,,
2025-10-08,2025-10,Germany,Sports,Desktop,U02036,S0004896,viewed,,,
2025-10-09,2025-10,Canada,Electronics,Mobile,U00923,S0000165,viewed,,,
2025-10-09,2025-10,United States,Home,Mobile,U02422,S0000248,viewed,,,
2025-10-09,2025-10,United States,Electronics,Desktop,U01599,S0000275,viewed,,,
2025-10-09,2025-10,Australia,Apparel,Mobile,U00782,S0000425,viewed,,,
2025-10-09,2025-10,United Kingdom,Beauty,Mobile,U00777,S0000464,viewed,,,
2025-10-09,2025-10,United States,Apparel,Tablet,U01799,S0000572,add_to_cart,,,
2025-10-09,2025-10,United States,Apparel,Tablet,U01799,S0000572,checkout_started,,,
2025-10-09,2025-10,United States,Apparel,Tablet,U01799,S0000572,viewed,,,
2025-10-09,2025-10,Canada,Apparel,Desktop,U02270,S0000624,viewed,,,
2025-10-09,2025-10,Germany,Electronics,Mobile,U00322,S0000732,add_to_cart,,,
2025-10-09,2025-10,Germany,Electronics,Mobile,U00322,S0000732,viewed,,,
2025-10-09,2025-10,United Kingdom,Sports,Mobile,U01035,S0000777,viewed,,,
2025-10-09,2025-10,Germany,Sports,Mobile,U00294,S0000929,viewed,,,
2025-10-09,2025-10,United States,Sports,Desktop,U00628,S0000972,add_to_cart,,,
2025-10-09,2025-10,United States,Sports,Desktop,U00628,S0000972,checkout_started,,,
2025-10-09,2025-10,United States,Sports,Desktop,U00628,S0000972,purchased,1.0,50.05714566893646,50.06
2025-10-09,2025-10,United States,Sports,Desktop,U00628,S0000972,viewed,,,
2025-10-09,2025-10,United Kingdom,Beauty,Mobile,U00912,S0001043,viewed,,,
2025-10-09,2025-10,United States,Electronics,Mobile,U01500,S0001079,viewed,,,
2025-10-09,2025-10,United States,Electronics,Mobile,U00463,S0001185,viewed,,,
2025-10-09,2025-10,Germany,Home,Mobile,U02344,S0001191,viewed,,,
2025-10-09,2025-10,United States,Electronics,Mobile,U00977,S0001225,viewed,,,
2025-10-09,2025-10,United States,Electronics,Tablet,U01029,S0001309,viewed,,,
2025-10-09,2025-10,United Kingdom,Sports,Desktop,U01890,S0001374,add_to_cart,,,
2025-10-09,2025-10,United Kingdom,Sports,Desktop,U01890,S0001374,viewed,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U00838,S0001480,add_to_cart,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U00838,S0001480,viewed,,,
2025-10-09,2025-10,Australia,Home,Tablet,U01854,S0001485,viewed,,,
2025-10-09,2025-10,United States,Home,Desktop,U01873,S0001584,viewed,,,
2025-10-09,2025-10,Germany,Apparel,Mobile,U02257,S0001635,add_to_cart,,,
2025-10-09,2025-10,Germany,Apparel,Mobile,U02257,S0001635,checkout_started,,,
2025-10-09,2025-10,Germany,Apparel,Mobile,U02257,S0001635,purchased,1.0,50.631699636497636,50.63
2025-10-09,2025-10,Germany,Apparel,Mobile,U02257,S0001635,viewed,,,
2025-10-09,2025-10,Germany,Sports,Mobile,U00760,S0001678,add_to_cart,,,
2025-10-09,2025-10,Germany,Sports,Mobile,U00760,S0001678,viewed,,,
2025-10-09,2025-10,United States,Electronics,Desktop,U00947,S0001888,viewed,,,
2025-10-09,2025-10,United States,Sports,Desktop,U01589,S0002017,add_to_cart,,,
2025-10-09,2025-10,United States,Sports,Desktop,U01589,S0002017,viewed,,,
2025-10-09,2025-10,United Kingdom,Apparel,Mobile,U01833,S0002070,add_to_cart,,,
2025-10-09,2025-10,United Kingdom,Apparel,Mobile,U01833,S0002070,checkout_started,,,
2025-10-09,2025-10,United Kingdom,Apparel,Mobile,U01833,S0002070,purchased,3.0,77.33158876476276,231.99
2025-10-09,2025-10,United Kingdom,Apparel,Mobile,U01833,S0002070,viewed,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U00852,S0002224,add_to_cart,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U00852,S0002224,checkout_started,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U00852,S0002224,viewed,,,
2025-10-09,2025-10,Canada,Home,Desktop,U01738,S0002250,viewed,,,
2025-10-09,2025-10,United States,Home,Mobile,U00135,S0002290,viewed,,,
2025-10-09,2025-10,Canada,Home,Desktop,U02296,S0002341,add_to_cart,,,
2025-10-09,2025-10,Canada,Home,Desktop,U02296,S0002341,checkout_started,,,
2025-10-09,2025-10,Canada,Home,Desktop,U02296,S0002341,purchased,2.0,107.66829813676597,215.34
2025-10-09,2025-10,Canada,Home,Desktop,U02296,S0002341,viewed,,,
2025-10-09,2025-10,United States,Electronics,Mobile,U01909,S0002420,add_to_cart,,,
2025-10-09,2025-10,United States,Electronics,Mobile,U01909,S0002420,checkout_started,,,
2025-10-09,2025-10,United States,Electronics,Mobile,U01909,S0002420,viewed,,,
2025-10-09,2025-10,United States,Electronics,Desktop,U00573,S0002473,add_to_cart,,,
2025-10-09,2025-10,United States,Electronics,Desktop,U00573,S0002473,viewed,,,
2025-10-09,2025-10,Canada,Beauty,Desktop,U01884,S0002476,viewed,,,
2025-10-09,2025-10,Germany,Apparel,Mobile,U02238,S0002495,viewed,,,
2025-10-09,2025-10,Germany,Beauty,Desktop,U00615,S0002698,add_to_cart,,,
2025-10-09,2025-10,Germany,Beauty,Desktop,U00615,S0002698,checkout_started,,,
2025-10-09,2025-10,Germany,Beauty,Desktop,U00615,S0002698,purchased,4.0,58.27971043364252,233.12
2025-10-09,2025-10,Germany,Beauty,Desktop,U00615,S0002698,viewed,,,
2025-10-09,2025-10,United States,Home,Mobile,U01512,S0002749,viewed,,,
2025-10-09,2025-10,Germany,Sports,Tablet,U00337,S0002925,viewed,,,
2025-10-09,2025-10,United States,Apparel,Tablet,U00227,S0002962,add_to_cart,,,
2025-10-09,2025-10,United States,Apparel,Tablet,U00227,S0002962,viewed,,,
2025-10-09,2025-10,United States,Apparel,Desktop,U00162,S0003071,viewed,,,
2025-10-09,2025-10,Canada,Apparel,Mobile,U00815,S0003209,viewed,,,
2025-10-09,2025-10,United States,Sports,Desktop,U02069,S0003285,add_to_cart,,,
2025-10-09,2025-10,United States,Sports,Desktop,U02069,S0003285,checkout_started,,,
2025-10-09,2025-10,United States,Sports,Desktop,U02069,S0003285,viewed,,,
2025-10-09,2025-10,United States,Apparel,Mobile,U01273,S0003369,viewed,,,
2025-10-09,2025-10,Australia,Electronics,Mobile,U01937,S0003461,add_to_cart,,,
2025-10-09,2025-10,Australia,Electronics,Mobile,U01937,S0003461,checkout_started,,,
2025-10-09,2025-10,Australia,Electronics,Mobile,U01937,S0003461,viewed,,,
2025-10-09,2025-10,Germany,Sports,Desktop,U02442,S0003555,viewed,,,
2025-10-09,2025-10,Germany,Beauty,Mobile,U02540,S0003563,add_to_cart,,,
2025-10-09,2025-10,Germany,Beauty,Mobile,U02540,S0003563,checkout_started,,,
2025-10-09,2025-10,Germany,Beauty,Mobile,U02540,S0003563,viewed,,,
2025-10-09,2025-10,Germany,Home,Desktop,U02032,S0003567,add_to_cart,,,
2025-10-09,2025-10,Germany,Home,Desktop,U02032,S0003567,viewed,,,
2025-10-09,2025-10,United States,Apparel,Desktop,U02282,S0003886,viewed,,,
2025-10-09,2025-10,United States,Sports,Mobile,U01078,S0003924,viewed,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U00016,S0003989,viewed,,,
2025-10-09,2025-10,United States,Beauty,Desktop,U00297,S0004030,add_to_cart,,,
2025-10-09,2025-10,United States,Beauty,Desktop,U00297,S0004030,checkout_started,,,
2025-10-09,2025-10,United States,Beauty,Desktop,U00297,S0004030,purchased,3.0,39.12753376809843,117.38
2025-10-09,2025-10,United States,Beauty,Desktop,U00297,S0004030,viewed,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U02492,S0004045,viewed,,,
2025-10-09,2025-10,Canada,Beauty,Desktop,U01252,S0004068,add_to_cart,,,
2025-10-09,2025-10,Canada,Beauty,Desktop,U01252,S0004068,viewed,,,
2025-10-09,2025-10,Canada,Home,Desktop,U00417,S0004130,add_to_cart,,,
2025-10-09,2025-10,Canada,Home,Desktop,U00417,S0004130,checkout_started,,,
2025-10-09,2025-10,Canada,Home,Desktop,U00417,S0004130,purchased,3.0,70.0105105758031,210.03
2025-10-09,2025-10,Canada,Home,Desktop,U00417,S0004130,viewed,,,
2025-10-09,2025-10,United States,Home,Desktop,U01830,S0004147,add_to_cart,,,
2025-10-09,2025-10,United States,Home,Desktop,U01830,S0004147,checkout_started,,,
2025-10-09,2025-10,United States,Home,Desktop,U01830,S0004147,purchased,4.0,86.77573446928689,347.1
2025-10-09,2025-10,United States,Home,Desktop,U01830,S0004147,viewed,,,
2025-10-09,2025-10,United States,Electronics,Tablet,U02438,S0004213,add_to_cart,,,
2025-10-09,2025-10,United States,Electronics,Tablet,U02438,S0004213,checkout_started,,,
2025-10-09,2025-10,United States,Electronics,Tablet,U02438,S0004213,purchased,4.0,154.9755737522043,619.9
2025-10-09,2025-10,United States,Electronics,Tablet,U02438,S0004213,viewed,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U01649,S0004251,viewed,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U01493,S0004318,add_to_cart,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U01493,S0004318,checkout_started,,,
2025-10-09,2025-10,United States,Beauty,Mobile,U01493,S0004318,purchased,1.0,53.5913718818731,53.59
2025-10-09,2025-10,United States,Beauty,Mobile,U01493,S0004318,viewed,,,
2025-10-09,2025-10,United States,Home,Mobile,U00410,S0004342,add_to_cart,,,
2025-10-09,2025-10,United States,Home,Mobile,U00410,S0004342,viewed,,,
2025-10-09,2025-10,United Kingdom,Electronics,Mobile,U00290,S0004354,viewed,,,
2025-10-09,2025-10,United States,Home,Mobile,U00695,S0004446,viewed,,,
2025-10-09,2025-10,United States,Sports,Desktop,U00803,S0004562,add_to_cart,,,
2025-10-09,2025-10,United States,Sports,Desktop,U00803,S0004562,checkout_started,,,
2025-10-09,2025-10,United States,Sports,Desktop,U00803,S0004562,viewed,,,
2025-10-09,2025-10,Australia,Home,Mobile,U02037,S0004659,add_to_cart,,,
2025-10-09,2025-10,Australia,Home,Mobile,U02037,S0004659,checkout_started,,,
2025-10-09,2025-10,Australia,Home,Mobile,U02037,S0004659,purchased,1.0,118.60240914151895,118.6
2025-10-09,2025-10,Australia,Home,Mobile,U02037,S0004659,viewed,,,
2025-10-09,2025-10,Canada,Home,Desktop,U00619,S0004736,viewed,,,
2025-10-09,2025-10,United States,Beauty,Desktop,U01007,S0004826,add_to_cart,,,
2025-10-09,2025-10,United States,Beauty,Desktop,U01007,S0004826,checkout_started,,,
2025-10-09,2025-10,United States,Beauty,Desktop,U01007,S0004826,purchased,4.0,65.85625347525021,263.43
2025-10-09,2025-10,United States,Beauty,Desktop,U01007,S0004826,viewed,,,
2025-10-10,2025-10,United States,Home,Mobile,U02009,S0000005,viewed,,,
2025-10-10,2025-10,United States,Home,Desktop,U02082,S0000155,viewed,,,
2025-10-10,2025-10,United States,Electronics,Desktop,U02140,S0000238,viewed,,,
2025-10-10,2025-10,United States,Beauty,Mobile,U01899,S0000407,viewed,,,
2025-10-10,2025-10,United Kingdom,Home,Mobile,U01367,S0000435,viewed,,,
2025-10-10,2025-10,Australia,Beauty,Desktop,U02078,S0000473,add_to_cart,,,
2025-10-10,2025-10,Australia,Beauty,Desktop,U02078,S0000473,checkout_started,,,
2025-10-10,2025-10,Australia,Beauty,Desktop,U02078,S0000473,purchased,4.0,16.828892804259112,67.32
2025-10-10,2025-10,Australia,Beauty,Desktop,U02078,S0000473,viewed,,,
2025-10-10,2025-10,United States,Beauty,Mobile,U00086,S0000500,add_to_cart,,,
2025-10-10,2025-10,United States,Beauty,Mobile,U00086,S0000500,viewed,,,
2025-10-10,2025-10,Australia,Apparel,Mobile,U00401,S0000547,viewed,,,
2025-10-10,2025-10,United States,Apparel,Desktop,U00057,S0000621,add_to_cart,,,
2025-10-10,2025-10,United States,Apparel,Desktop,U00057,S0000621,checkout_started,,,
2025-10-10,2025-10,United States,Apparel,Desktop,U00057,S0000621,purchased,3.0,61.66441693754779,184.99
2025-10-10,2025-10,United States,Apparel,Desktop,U00057,S0000621,viewed,,,
2025-10-10,2025-10,United States,Sports,Mobile,U01356,S0000633,add_to_cart,,,
2025-10-10,2025-10,United States,Sports,Mobile,U01356,S0000633,checkout_started,,,
2025-10-10,2025-10,United States,Sports,Mobile,U01356,S0000633,purchased,1.0,68.73857738431678,68.74
2025-10-10,2025-10,United States,Sports,Mobile,U01356,S0000633,viewed,,,
2025-10-10,2025-10,United Kingdom,Electronics,Mobile,U01050,S0000795,add_to_cart,,,
2025-10-10,2025-10,United Kingdom,Electronics,Mobile,U01050,S0000795,viewed,,,
2025-10-10,2025-10,United States,Beauty,Mobile,U01700,S0000954,add_to_cart,,,
2025-10-10,2025-10,United States,Beauty,Mobile,U01700,S0000954,checkout_started,,,
2025-10-10,2025-10,United States,Beauty,Mobile,U01700,S0000954,viewed,,,
2025-10-10,2025-10,Australia,Electronics,Desktop,U01703,S0000994,viewed,,,
2025-10-10,2025-10,Germany,Sports,Desktop,U01665,S0001059,viewed,,,
2025-10-10,2025-10,United States,Home,Tablet,U00647,S0001100,viewed,,,
2025-10-10,2025-10,United States,Electronics,Mobile,U01710,S0001153,viewed,,,
2025-10-10,2025-10,United States,Home,Tablet,U00603,S0001333,viewed,,,
2025-10-10,2025-10,United States,Home,Mobile,U02126,S0001437,viewed,,,
2025-10-10,2025-10,Germany,Electronics,Desktop,U02111,S0001444,viewed,,,
2025-10-10,2025-10,United States,Home,Mobile,U02085,S0001496,add_to_cart,,,
2025-10-10,2025-10,United States,Home,Mobile,U02085,S0001496,viewed,,,
2025-10-10,2025-10,Australia,Electronics,Tablet,U00499,S0001687,viewed,,,
2025-10-10,2025-10,Canada,Apparel,Desktop,U00007,S0001741,viewed,,,
2025-10-10,2025-10,United Kingdom,Sports,Mobile,U00737,S0001841,viewed,,,
2025-10-10,2025-10,United States,Beauty,Desktop,U02053,S0001924,viewed,,,
2025-10-10,2025-10,Germany,Electronics,Desktop,U01589,S0002007,viewed,,,
2025-10-10,2025-10,United Kingdom,Home,Desktop,U00564,S0002276,viewed,,,
2025-10-10,2025-10,Germany,Electronics,Mobile,U02425,S0002566,add_to_cart,,,
2025-10-10,2025-10,Germany,Electronics,Mobile,U02425,S0002566,checkout_started,,,
2025-10-10,2025-10,Germany,Electronics,Mobile,U02425,S0002566,purchased,1.0,143.68926110326117,143.69
2025-10-10,2025-10,Germany,Electronics,Mobile,U02425,S0002566,viewed,,,
2025-10-10,2025-10,United States,Sports,Mobile,U01596,S0002661,viewed,,,
2025-10-10,2025-10,United States,Home,Mobile,U01904,S0002694,add_to_cart,,,
2025-10-10,2025-10,United States,Home,Mobile,U01904,S0002694,viewed,,,
2025-10-10,2025-10,Canada,Apparel,Mobile,U01747,S0002717,viewed,,,
2025-10-10,2025-10,Canada,Home,Mobile,U01088,S0002760,viewed,,,
2025-10-10,2025-10,Australia,Apparel,Mobile,U01865,S0002762,viewed,,,
2025-10-10,2025-10,United States,Beauty,Tablet,U01295,S0002934,viewed,,,
