user_id,event_date,event,device,country,medium,revenue
U02213,2025-04-02 00:26:08,checkout,desktop,US,organic,0
U02213,2025-04-02 01:53:50,purchase,desktop,US,organic,98.27
U02214,2025-06-11 18:00:00,view,desktop,US,organic,0
U02215,2025-06-02 16:00:00,view,desktop,Canada,organic,0
U02215,2025-06-02 16:02:00,add_to_cart,desktop,Canada,organic,0
U02215,2025-06-02 16:08:02,checkout,desktop,Canada,organic,0
U02215,2025-06-02 16:56:12,purchase,desktop,Canada,organic,60.32
U02216,2025-04-06 08:00:00,view,desktop,US,cpc,0
U02217,2025-06-02 18:00:00,view,mobile,India,referral,0
U02217,2025-06-02 18:05:31,add_to_cart,mobile,India,referral,0
U02217,2025-06-02 18:13:15,checkout,mobile,India,referral,0
U02217,2025-06-02 19:05:35,purchase,mobile,India,referral,124.36
U02218,2025-05-25 17:00:00,view,tablet,US,none,0
U02219,2025-01-22 12:00:00,view,desktop,US,referral,0
U02220,2025-02-06 11:00:00,view,mobile,US,organic,0
U02220,2025-02-06 11:20:32,add_to_cart,mobile,US,organic,0
U02220,2025-02-06 12:37:44,checkout,mobile,US,organic,0
U02220,2025-02-06 13:37:15,purchase,mobile,US,organic,82.21
U02221,2025-04-19 09:00:00,view,desktop,India,organic,0
U02222,2025-06-14 08:00:00,view,desktop,US,referral,0
U02222,2025-06-14 08:03:47,add_to_cart,desktop,US,referral,0
U02222,2025-06-14 08:59:02,checkout,desktop,US,referral,0
U02222,2025-06-14 10:09:43,purchase,desktop,US,referral,146.78
U02223,2025-03-27 00:00:00,view,desktop,India,referral,0
U02224,2025-03-14 15:00:00,view,tablet,India,referral,0
U02225,2025-03-03 12:00:00,view,mobile,US,organic,0
U02225,2025-03-03 12:11:59,add_to_cart,mobile,US,organic,0
U02225,2025-03-03 12:42:26,checkout,mobile,US,organic,0
U02225,2025-03-03 13:31:14,purchase,mobile,US,organic,71.5
U02226,2025-04-13 04:00:00,view,mobile,US,cpc,0
U02227,2025-03-19 10:00:00,view,desktop,US,cpc,0
U02227,2025-03-19 10:02:08,add_to_cart,desktop,US,cpc,0
U02227,2025-03-19 10:29:34,checkout,desktop,US,cpc,0
U02227,2025-03-19 11:09:32,purchase,desktop,US,cpc,103.52
U02228,2025-06-04 18:00:00,view,desktop,UK,none,0
U02229,2025-05-25 11:00:00,view,mobile,Canada,cpc,0
U02230,2025-04-08 14:00:00,view,mobile,US,organic,0
U02230,2025-04-08 14:20:41,add_to_cart,mobile,US,organic,0
U02230,2025-04-08 14:36:03,checkout,mobile,US,organic,0
U02230,2025-04-08 15:08:42,purchase,mobile,US,organic,106.42
U02231,2025-05-17 14:00:00,view,desktop,US,referral,0
U02231,2025-05-17 14:13:14,add_to_cart,desktop,US,referral,0
U02231,2025-05-17 14:29:31,checkout,desktop,US,referral,0
U02231,2025-05-17 15:13:27,purchase,desktop,US,referral,79.84
U02232,2025-05-08 12:00:00,view,desktop,India,organic,0
U02232,2025-05-08 12:04:58,add_to_cart,desktop,India,organic,0
U02232,2025-05-08 12:34:16,checkout,desktop,India,organic,0
U02232,2025-05-08 13:00:29,purchase,desktop,India,organic,39.0
U02233,2025-02-23 01:00:00,view,tablet,US,organic,0
U02234,2025-05-20 04:00:00,view,desktop,US,organic,0
U02234,2025-05-20 04:09:58,add_to_cart,desktop,US,organic,0
U02234,2025-05-20 04:26:34,checkout,desktop,US,organic,0
U02234,2025-05-20 04:39:17,purchase,desktop,US,organic,132.22
U02235,2025-01-09 00:00:00,view,tablet,India,none,0
U02236,2025-05-07 00:00:00,view,desktop,Canada,organic,0
U02236,2025-05-07 00:20:35,add_to_cart,desktop,Canada,organic,0
U02236,2025-05-07 01:12:43,checkout,desktop,Canada,organic,0
U02236,2025-05-07 02:05:40,purchase,desktop,Canada,organic,76.98
U02237,2025-02-15 10:00:00,view,tablet,Brazil,organic,0
U02237,2025-02-15 10:11:36,add_to_cart,tablet,Brazil,organic,0
U02237,2025-02-15 10:49:36,checkout,tablet,Brazil,organic,0
U02237,2025-02-15 11:28:48,purchase,tablet,Brazil,organic,55.15
U02238,2025-03-17 08:00:00,view,tablet,US,none,0
U02238,2025-03-17 08:22:57,add_to_cart,tablet,US,none,0
U02239,2025-05-16 21:00:00,view,desktop,India,referral,0
U02239,2025-05-16 21:33:20,add_to_cart,desktop,India,referral,0
U02239,2025-05-16 21:43:12,checkout,desktop,India,referral,0
U02239,2025-05-16 22:38:49,purchase,desktop,India,referral,114.68
U02240,2025-03-28 20:00:00,view,mobile,US,cpc,0
U02240,2025-03-28 20:13:14,add_to_cart,mobile,US,cpc,0
U02240,2025-03-28 20:36:29,checkout,mobile,US,cpc,0
U02240,2025-03-28 21:38:19,purchase,mobile,US,cpc,103.83
U02241,2025-06-05 17:00:00,view,tablet,Brazil,referral,0
U02241,2025-06-05 17:19:46,add_to_cart,tablet,Brazil,referral,0
U02242,2025-06-26 20:00:00,view,desktop,UK,referral,0
U02242,2025-06-26 20:18:27,add_to_cart,desktop,UK,referral,0
U02242,2025-06-26 20:25:36,checkout,desktop,UK,referral,0
U02242,2025-06-26 20:36:15,purchase,desktop,UK,referral,83.3
U02243,2025-06-18 06:00:00,view,mobile,US,organic,0
U02244,2025-06-10 08:00:00,view,mobile,UK,referral,0
U02245,2025-03-16 20:00:00,view,mobile,UK,cpc,0
U02245,2025-03-16 20:36:14,add_to_cart,mobile,UK,cpc,0
U02245,2025-03-16 21:08:34,checkout,mobile,UK,cpc,0
U02245,2025-03-16 21:46:32,purchase,mobile,UK,cpc,88.05
U02246,2025-05-06 06:00:00,view,mobile,US,organic,0
U02247,2025-01-01 22:00:00,view,desktop,US,cpc,0
U02247,2025-01-01 22:13:12,add_to_cart,desktop,US,cpc,0
U02247,2025-01-01 22:33:48,checkout,desktop,US,cpc,0
U02247,2025-01-01 22:52:48,purchase,desktop,US,cpc,98.36
U02248,2025-06-13 12:00:00,view,desktop,UK,referral,0
U02248,2025-06-13 12:15:31,add_to_cart,desktop,UK,referral,0
U02248,2025-06-13 12:28:03,checkout,desktop,UK,referral,0
U02248,2025-06-13 12:50:21,purchase,desktop,UK,referral,119.86
U02249,2025-06-12 12:00:00,view,tablet,US,referral,0
U02249,2025-06-12 12:09:16,add_to_cart,tablet,US,referral,0
U02249,2025-06-12 13:30:44,checkout,tablet,US,referral,0
U02249,2025-06-12 15:09:55,purchase,tablet,US,referral,67.83
U02250,2025-02-14 11:00:00,view,mobile,US,referral,0
U02250,2025-02-14 11:26:29,add_to_cart,mobile,US,referral,0
U02250,2025-02-14 11:45:08,checkout,mobile,US,referral,0
U02250,2025-02-14 12:08:13,purchase,mobile,US,referral,102.07
U02251,2025-05-18 06:00:00,view,desktop,UK,none,0
U02251,2025-05-18 06:09:59,add_to_cart,desktop,UK,none,0
U02251,2025-05-18 06:43:04,checkout,desktop,UK,none,0
U02252,2025-02-22 23:00:00,view,mobile,US,organic,0
U02252,2025-02-22 23:10:30,add_to_cart,mobile,US,organic,0
U02252,2025-02-22 23:35:06,checkout,mobile,US,organic,0
U02252,2025-02-23 00:03:38,purchase,mobile,US,organic,79.7
U02253,2025-04-17 08:00:00,view,desktop,US,cpc,0
U02253,2025-04-17 08:21:50,add_to_cart,desktop,US,cpc,0
U02253,2025-04-17 08:53:24,checkout,desktop,US,cpc,0
U02253,2025-04-17 08:56:11,purchase,desktop,US,cpc,89.82
U02254,2025-04-21 22:00:00,view,desktop,US,none,0
U02254,2025-04-21 22:11:02,add_to_cart,desktop,US,none,0
U02254,2025-04-21 22:20:32,checkout,desktop,US,none,0
U02254,2025-04-21 22:47:00,purchase,desktop,US,none,54.56
U02255,2025-02-25 00:00:00,view,mobile,US,referral,0
U02255,2025-02-25 00:30:39,add_to_cart,mobile,US,referral,0
U02255,2025-02-25 00:57:06,checkout,mobile,US,referral,0
U02255,2025-02-25 01:14:19,purchase,mobile,US,referral,133.96
U02256,2025-05-27 08:00:00,view,mobile,US,referral,0
U02256,2025-05-27 08:07:08,add_to_cart,mobile,US,referral,0
U02257,2025-02-18 13:00:00,view,mobile,Canada,organic,0
U02257,2025-02-18 13:18:36,add_to_cart,mobile,Canada,organic,0
U02257,2025-02-18 13:55:52,checkout,mobile,Canada,organic,0
U02257,2025-02-18 14:16:27,purchase,mobile,Canada,organic,117.74
U02258,2025-04-26 18:00:00,view,tablet,Canada,none,0
U02258,2025-04-26 18:24:53,add_to_cart,tablet,Canada,none,0
U02259,2025-03-04 09:00:00,view,mobile,Brazil,organic,0
U02259,2025-03-04 09:57:19,add_to_cart,mobile,Brazil,organic,0
U02260,2025-04-22 15:00:00,view,mobile,US,organic,0
U02261,2025-04-20 13:00:00,view,mobile,UK,none,0
U02261,2025-04-20 13:16:44,add_to_cart,mobile,UK,none,0
U02261,2025-04-20 13:28:25,checkout,mobile,UK,none,0
U02262,2025-06-09 22:00:00,view,mobile,India,referral,0
U02262,2025-06-09 22:44:16,add_to_cart,mobile,India,referral,0
U02262,2025-06-09 23:13:24,checkout,mobile,India,referral,0
U02262,2025-06-09 23:23:45,purchase,mobile,India,referral,85.71
U02263,2025-01-19 04:00:00,view,tablet,Canada,referral,0
U02263,2025-01-19 04:17:48,add_to_cart,tablet,Canada,referral,0
U02263,2025-01-19 04:36:19,checkout,tablet,Canada,referral,0
U02263,2025-01-19 06:15:21,purchase,tablet,Canada,referral,115.51
U02264,2025-04-05 10:00:00,view,desktop,Brazil,referral,0
U02264,2025-04-05 10:13:08,add_to_cart,desktop,Brazil,referral,0
U02264,2025-04-05 10:35:22,checkout,desktop,Brazil,referral,0
U02264,2025-04-05 11:00:07,purchase,desktop,Brazil,referral,117.3
U02265,2025-05-16 16:00:00,view,mobile,Canada,cpc,0
U02265,2025-05-16 16:28:35,add_to_cart,mobile,Canada,cpc,0
U02265,2025-05-16 16:41:46,checkout,mobile,Canada,cpc,0
U02266,2025-02-24 19:00:00,view,desktop,UK,organic,0
U02266,2025-02-24 19:47:02,add_to_cart,desktop,UK,organic,0
U02267,2025-05-22 23:00:00,view,desktop,US,cpc,0
U02267,2025-05-22 23:20:39,add_to_cart,desktop,US,cpc,0
U02268,2025-05-14 12:00:00,view,desktop,US,none,0
U02269,2025-01-19 10:00:00,view,desktop,US,referral,0
U02270,2025-04-18 07:00:00,view,desktop,Brazil,organic,0
U02270,2025-04-18 07:12:56,add_to_cart,desktop,Brazil,organic,0
U02270,2025-04-18 07:26:23,checkout,desktop,Brazil,organic,0
U02270,2025-04-18 08:03:58,purchase,desktop,Brazil,organic,89.02
U02271,2025-05-19 07:00:00,view,desktop,US,cpc,0
U02272,2025-01-14 18:00:00,view,mobile,Brazil,none,0
U02272,2025-01-14 18:28:27,add_to_cart,mobile,Brazil,none,0
U02272,2025-01-14 19:22:29,checkout,mobile,Brazil,none,0
U02272,2025-01-14 21:31:25,purchase,mobile,Brazil,none,60.13
U02273,2025-03-27 22:00:00,view,tablet,Canada,organic,0
U02274,2025-03-24 02:00:00,view,tablet,US,cpc,0
U02275,2025-04-05 03:00:00,view,desktop,US,cpc,0
U02275,2025-04-05 03:19:07,add_to_cart,desktop,US,cpc,0
U02275,2025-04-05 03:37:49,checkout,desktop,US,cpc,0
U02275,2025-04-05 04:21:48,purchase,desktop,US,cpc,96.82
U02276,2025-06-20 06:00:00,view,desktop,UK,cpc,0
U02277,2025-01-16 22:00:00,view,desktop,US,none,0
U02277,2025-01-16 22:08:11,add_to_cart,desktop,US,none,0
U02277,2025-01-16 22:27:32,checkout,desktop,US,none,0
U02277,2025-01-16 22:53:36,purchase,desktop,US,none,107.85
U02278,2025-06-17 04:00:00,view,desktop,US,none,0
U02279,2025-04-20 09:00:00,view,desktop,Canada,referral,0
U02279,2025-04-20 09:12:24,add_to_cart,desktop,Canada,referral,0
U02279,2025-04-20 09:35:42,checkout,desktop,Canada,referral,0
U02279,2025-04-20 09:53:46,purchase,desktop,Canada,referral,63.4
U02280,2025-01-08 19:00:00,view,mobile,US,organic,0
U02281,2025-03-25 09:00:00,view,desktop,US,organic,0
U02281,2025-03-25 09:03:08,add_to_cart,desktop,US,organic,0
U02281,2025-03-25 09:24:06,checkout,desktop,US,organic,0
U02281,2025-03-25 09:53:01,purchase,desktop,US,organic,128.69
U02282,2025-01-31 02:00:00,view,mobile,Brazil,organic,0
U02282,2025-01-31 02:11:29,add_to_cart,mobile,Brazil,organic,0
U02283,2025-01-25 02:00:00,view,mobile,US,cpc,0
U02284,2025-01-14 20:00:00,view,mobile,US,organic,0
U02284,2025-01-14 20:32:08,add_to_cart,mobile,US,organic,0
U02285,2025-06-21 22:00:00,view,tablet,India,cpc,0
U02286,2025-04-05 19:00:00,view,desktop,US,organic,0
U02286,2025-04-05 19:09:05,add_to_cart,desktop,US,organic,0
U02286,2025-04-05 19:52:02,checkout,desktop,US,organic,0
U02286,2025-04-05 20:42:42,purchase,desktop,US,organic,91.31
U02287,2025-05-05 21:00:00,view,desktop,Brazil,cpc,0
U02287,2025-05-05 21:03:38,add_to_cart,desktop,Brazil,cpc,0
U02287,2025-05-05 21:23:51,checkout,desktop,Brazil,cpc,0
U02287,2025-05-05 21:31:10,purchase,desktop,Brazil,cpc,93.4
U02288,2025-03-19 16:00:00,view,mobile,US,cpc,0
U02288,2025-03-19 16:25:11,add_to_cart,mobile,US,cpc,0
U02288,2025-03-19 16:52:39,checkout,mobile,US,cpc,0
U02288,2025-03-19 17:13:10,purchase,mobile,US,cpc,77.91
U02289,2025-06-19 21:00:00,view,mobile,UK,cpc,0
U02290,2025-06-27 11:00:00,view,desktop,UK,cpc,0
U02290,2025-06-27 11:08:36,add_to_cart,desktop,UK,cpc,0
U02291,2025-02-24 20:00:00,view,tablet,UK,referral,0
U02292,2025-02-10 06:00:00,view,desktop,UK,organic,0
U02292,2025-02-10 06:02:30,add_to_cart,desktop,UK,organic,0
U02293,2025-04-14 21:00:00,view,mobile,US,organic,0
U02294,2025-06-04 22:00:00,view,tablet,US,organic,0
U02295,2025-02-24 06:00:00,view,mobile,Brazil,referral,0
U02295,2025-02-24 06:32:45,add_to_cart,mobile,Brazil,referral,0
U02295,2025-02-24 07:41:32,checkout,mobile,Brazil,referral,0
U02295,2025-02-24 07:57:39,purchase,mobile,Brazil,referral,81.49
U02296,2025-03-23 16:00:00,view,desktop,Brazil,organic,0
U02297,2025-03-06 18:00:00,view,mobile,US,cpc,0
U02297,2025-03-06 18:23:23,add_to_cart,mobile,US,cpc,0
U02297,2025-03-06 18:34:14,checkout,mobile,US,cpc,0
U02297,2025-03-06 19:04:11,purchase,mobile,US,cpc,60.71
U02298,2025-01-31 14:00:00,view,desktop,US,referral,0
U02298,2025-01-31 14:41:32,add_to_cart,desktop,US,referral,0
U02299,2025-01-12 01:00:00,view,mobile,UK,referral,0
U02300,2025-05-24 10:00:00,view,desktop,US,none,0
U02301,2025-03-05 23:00:00,view,tablet,US,referral,0
U02302,2025-06-13 14:00:00,view,desktop,US,none,0
U02302,2025-06-13 14:23:00,add_to_cart,desktop,US,none,0
U02302,2025-06-13 14:44:01,checkout,desktop,US,none,0
U02302,2025-06-13 16:04:56,purchase,desktop,US,none,93.28
U02303,2025-05-17 23:00:00,view,mobile,Brazil,cpc,0
U02304,2025-05-16 08:00:00,view,mobile,UK,organic,0
U02305,2025-01-04 03:00:00,view,desktop,US,referral,0
U02305,2025-01-04 03:18:02,add_to_cart,desktop,US,referral,0
U02306,2025-01-15 23:00:00,view,mobile,UK,referral,0
U02307,2025-01-10 16:00:00,view,mobile,India,cpc,0
U02308,2025-01-03 08:00:00,view,mobile,US,organic,0
U02308,2025-01-03 08:11:30,add_to_cart,mobile,US,organic,0
U02308,2025-01-03 08:36:41,checkout,mobile,US,organic,0
U02308,2025-01-03 09:44:28,purchase,mobile,US,organic,69.85
U02309,2025-01-11 19:00:00,view,tablet,US,cpc,0
U02310,2025-03-05 16:00:00,view,desktop,US,organic,0
U02310,2025-03-05 16:17:32,add_to_cart,desktop,US,organic,0
U02311,2025-03-13 02:00:00,view,tablet,UK,cpc,0
U02311,2025-03-13 02:15:17,add_to_cart,tablet,UK,cpc,0
U02311,2025-03-13 02:32:24,checkout,tablet,UK,cpc,0
U02312,2025-03-26 21:00:00,view,mobile,US,referral,0
U02312,2025-03-26 21:02:00,add_to_cart,mobile,US,referral,0
U02313,2025-06-12 08:00:00,view,tablet,US,none,0
U02313,2025-06-12 08:10:56,add_to_cart,tablet,US,none,0
U02314,2025-05-10 01:00:00,view,tablet,Canada,cpc,0
U02314,2025-05-10 01:11:55,add_to_cart,tablet,Canada,cpc,0
U02314,2025-05-10 02:14:48,checkout,tablet,Canada,cpc,0
U02314,2025-05-10 02:44:51,purchase,tablet,Canada,cpc,38.66
U02315,2025-05-30 08:00:00,view,desktop,Canada,organic,0
U02315,2025-05-30 08:18:44,add_to_cart,desktop,Canada,organic,0
U02316,2025-01-24 15:00:00,view,desktop,US,none,0
U02316,2025-01-24 15:27:18,add_to_cart,desktop,US,none,0
U02317,2025-06-22 09:00:00,view,desktop,US,cpc,0
U02318,2025-06-15 09:00:00,view,mobile,India,cpc,0
U02318,2025-06-15 09:11:42,add_to_cart,mobile,India,cpc,0
U02318,2025-06-15 09:27:07,checkout,mobile,India,cpc,0
U02319,2025-05-28 15:00:00,view,mobile,US,cpc,0
U02320,2025-05-08 12:00:00,view,desktop,Brazil,organic,0
U02320,2025-05-08 12:21:37,add_to_cart,desktop,Brazil,organic,0
U02320,2025-05-08 12:30:13,checkout,desktop,Brazil,organic,0
U02320,2025-05-08 12:44:33,purchase,desktop,Brazil,organic,63.52
U02321,2025-02-27 08:00:00,view,tablet,US,organic,0
U02321,2025-02-27 08:39:32,add_to_cart,tablet,US,organic,0
U02321,2025-02-27 09:46:16,checkout,tablet,US,organic,0
U02321,2025-02-27 10:43:52,purchase,tablet,US,organic,75.76
U02322,2025-04-28 03:00:00,view,mobile,UK,referral,0
U02323,2025-02-17 17:00:00,view,mobile,India,referral,0
U02323,2025-02-17 17:12:01,add_to_cart,mobile,India,referral,0
U02323,2025-02-17 17:27:23,checkout,mobile,India,referral,0
U02323,2025-02-17 18:08:38,purchase,mobile,India,referral,43.93
U02324,2025-03-23 14:00:00,view,desktop,US,cpc,0
U02324,2025-03-23 14:15:43,add_to_cart,desktop,US,cpc,0
U02325,2025-01-14 18:00:00,view,mobile,US,cpc,0
U02325,2025-01-14 18:19:08,add_to_cart,mobile,US,cpc,0
U02326,2025-03-12 00:00:00,view,desktop,Brazil,organic,0
U02326,2025-03-12 00:12:57,add_to_cart,desktop,Brazil,organic,0
U02326,2025-03-12 00:42:51,checkout,desktop,Brazil,organic,0
U02326,2025-03-12 01:12:46,purchase,desktop,Brazil,organic,91.65
U02327,2025-01-07 10:00:00,view,mobile,India,organic,0
U02328,2025-03-06 11:00:00,view,mobile,India,organic,0
U02329,2025-02-07 05:00:00,view,tablet,Canada,organic,0
U02329,2025-02-07 05:15:24,add_to_cart,tablet,Canada,organic,0
U02329,2025-02-07 06:15:06,checkout,tablet,Canada,organic,0
U02329,2025-02-07 06:42:14,purchase,tablet,Canada,organic,93.92
U02330,2025-05-21 02:00:00,view,mobile,Brazil,organic,0
U02330,2025-05-21 02:24:34,add_to_cart,mobile,Brazil,organic,0
U02330,2025-05-21 03:00:50,checkout,mobile,Brazil,organic,0
U02330,2025-05-21 03:34:40,purchase,mobile,Brazil,organic,68.29
U02331,2025-04-10 05:00:00,view,tablet,Canada,cpc,0
U02332,2025-05-27 23:00:00,view,desktop,India,cpc,0
U02332,2025-05-27 23:13:21,add_to_cart,desktop,India,cpc,0
U02332,2025-05-27 23:46:48,checkout,desktop,India,cpc,0
U02332,2025-05-27 23:54:01,purchase,desktop,India,cpc,66.49
U02333,2025-01-20 17:00:00,view,mobile,India,organic,0
U02333,2025-01-20 17:11:20,add_to_cart,mobile,India,organic,0
U02333,2025-01-20 17:30:25,checkout,mobile,India,organic,0
U02333,2025-01-20 19:17:48,purchase,mobile,India,organic,89.67
U02334,2025-05-21 15:00:00,view,mobile,US,organic,0
U02334,2025-05-21 15:14:17,add_to_cart,mobile,US,organic,0
U02334,2025-05-21 15:45:57,checkout,mobile,US,organic,0
U02334,2025-05-21 15:54:22,purchase,mobile,US,organic,69.01
U02335,2025-02-24 20:00:00,view,mobile,Brazil,organic,0
U02336,2025-04-24 01:00:00,view,tablet,UK,none,0
U02337,2025-01-27 07:00:00,view,mobile,US,organic,0
U02337,2025-01-27 07:22:31,add_to_cart,mobile,US,organic,0
U02337,2025-01-27 07:47:14,checkout,mobile,US,organic,0
U02337,2025-01-27 08:56:12,purchase,mobile,US,organic,122.09
U02338,2025-02-18 06:00:00,view,desktop,US,referral,0
U02338,2025-02-18 06:41:05,add_to_cart,desktop,US,referral,0
U02339,2025-01-07 19:00:00,view,desktop,US,cpc,0
U02339,2025-01-07 19:08:35,add_to_cart,desktop,US,cpc,0
U02339,2025-01-07 19:18:39,checkout,desktop,US,cpc,0
U02339,2025-01-07 19:45:45,purchase,desktop,US,cpc,124.3
U02340,2025-04-08 07:00:00,view,desktop,US,referral,0
U02340,2025-04-08 07:24:04,add_to_cart,desktop,US,referral,0
U02340,2025-04-08 07:34:01,checkout,desktop,US,referral,0
U02340,2025-04-08 07:52:31,purchase,desktop,US,referral,119.96
U02341,2025-04-18 10:00:00,view,desktop,Canada,referral,0
U02341,2025-04-18 10:31:16,add_to_cart,desktop,Canada,referral,0
U02341,2025-04-18 10:38:44,checkout,desktop,Canada,referral,0
U02341,2025-04-18 11:05:39,purchase,desktop,Canada,referral,82.03
U02342,2025-01-10 05:00:00,view,mobile,Canada,organic,0
U02342,2025-01-10 05:53:25,add_to_cart,mobile,Canada,organic,0
U02342,2025-01-10 06:28:19,checkout,mobile,Canada,organic,0
U02343,2025-01-03 17:00:00,view,mobile,US,organic,0
U02343,2025-01-03 17:06:18,add_to_cart,mobile,US,organic,0
U02343,2025-01-03 17:16:42,checkout,mobile,US,organic,0
U02343,2025-01-03 17:24:27,purchase,mobile,US,organic,144.71
U02344,2025-02-13 09:00:00,view,desktop,UK,cpc,0
U02344,2025-02-13 09:07:09,add_to_cart,desktop,UK,cpc,0
U02344,2025-02-13 09:17:09,checkout,desktop,UK,cpc,0
U02344,2025-02-13 10:19:04,purchase,desktop,UK,cpc,102.83
U02345,2025-01-01 01:00:00,view,mobile,US,none,0
U02345,2025-01-01 01:09:25,add_to_cart,mobile,US,none,0
U02345,2025-01-01 02:07:26,checkout,mobile,US,none,0
U02345,2025-01-01 03:06:54,purchase,mobile,US,none,83.62
U02346,2025-06-03 12:00:00,view,mobile,UK,referral,0
U02346,2025-06-03 12:05:55,add_to_cart,mobile,UK,referral,0
U02347,2025-04-12 15:00:00,view,mobile,India,organic,0
U02347,2025-04-12 15:59:41,add_to_cart,mobile,India,organic,0
U02347,2025-04-12 16:18:00,checkout,mobile,India,organic,0
U02347,2025-04-12 16:37:12,purchase,mobile,India,organic,71.64
U02348,2025-01-26 00:00:00,view,desktop,US,referral,0
U02348,2025-01-26 00:02:00,add_to_cart,desktop,US,referral,0
U02349,2025-02-28 12:00:00,view,mobile,Canada,organic,0
U02350,2025-03-20 13:00:00,view,mobile,UK,cpc,0
U02351,2025-04-28 00:00:00,view,mobile,Canada,organic,0
U02351,2025-04-28 00:38:49,add_to_cart,mobile,Canada,organic,0
U02351,2025-04-28 01:09:29,checkout,mobile,Canada,organic,0
U02351,2025-04-28 02:21:05,purchase,mobile,Canada,organic,84.41
U02352,2025-06-18 15:00:00,view,desktop,US,organic,0
U02352,2025-06-18 15:02:04,add_to_cart,desktop,US,organic,0
U02352,2025-06-18 15:26:34,checkout,desktop,US,organic,0
U02352,2025-06-18 16:28:05,purchase,desktop,US,organic,106.04
U02353,2025-01-24 12:00:00,view,mobile,UK,cpc,0
U02353,2025-01-24 12:08:42,add_to_cart,mobile,UK,cpc,0
U02353,2025-01-24 12:22:24,checkout,mobile,UK,cpc,0
U02354,2025-05-14 19:00:00,view,desktop,India,none,0
U02355,2025-05-07 23:00:00,view,tablet,US,organic,0
U02355,2025-05-07 23:40:31,add_to_cart,tablet,US,organic,0
U02356,2025-06-08 03:00:00,view,mobile,US,none,0
U02356,2025-06-08 03:16:34,add_to_cart,mobile,US,none,0
U02356,2025-06-08 04:04:31,checkout,mobile,US,none,0
U02356,2025-06-08 04:31:18,purchase,mobile,US,none,93.7
U02357,2025-01-16 08:00:00,view,desktop,US,organic,0
U02358,2025-03-28 19:00:00,view,desktop,Canada,cpc,0
U02358,2025-03-28 19:09:00,add_to_cart,desktop,Canada,cpc,0
U02359,2025-05-01 08:00:00,view,mobile,US,cpc,0
U02359,2025-05-01 08:27:00,add_to_cart,mobile,US,cpc,0
U02359,2025-05-01 08:52:06,checkout,mobile,US,cpc,0
U02359,2025-05-01 10:07:03,purchase,mobile,US,cpc,75.16
U02360,2025-02-26 18:00:00,view,desktop,US,none,0
U02360,2025-02-26 18:09:30,add_to_cart,desktop,US,none,0
U02360,2025-02-26 18:16:09,checkout,desktop,US,none,0
U02360,2025-02-26 18:34:01,purchase,desktop,US,none,129.13
U02361,2025-04-28 03:00:00,view,mobile,US,cpc,0
U02361,2025-04-28 03:28:51,add_to_cart,mobile,US,cpc,0
U02362,2025-02-21 21:00:00,view,desktop,US,referral,0
U02362,2025-02-21 21:12:10,add_to_cart,desktop,US,referral,0
U02362,2025-02-21 21:46:55,checkout,desktop,US,referral,0
U02362,2025-02-21 22:33:38,purchase,desktop,US,referral,150.9
U02363,2025-06-02 01:00:00,view,mobile,US,cpc,0
U02363,2025-06-02 01:14:36,add_to_cart,mobile,US,cpc,0
U02363,2025-06-02 02:08:46,checkout,mobile,US,cpc,0
U02363,2025-06-02 03:51:28,purchase,mobile,US,cpc,76.77
U02364,2025-05-12 10:00:00,view,tablet,India,referral,0
U02365,2025-05-10 11:00:00,view,mobile,US,organic,0
U02365,2025-05-10 11:18:34,add_to_cart,mobile,US,organic,0
U02365,2025-05-10 11:27:42,checkout,mobile,US,organic,0
U02366,2025-01-30 11:00:00,view,mobile,US,cpc,0
U02367,2025-03-22 06:00:00,view,desktop,Brazil,organic,0
U02367,2025-03-22 06:35:32,add_to_cart,desktop,Brazil,organic,0
U02367,2025-03-22 06:46:21,checkout,desktop,Brazil,organic,0
U02367,2025-03-22 07:59:33,purchase,desktop,Brazil,organic,54.55
U02368,2025-04-12 15:00:00,view,desktop,US,organic,0
U02368,2025-04-12 15:04:51,add_to_cart,desktop,US,organic,0
U02368,2025-04-12 15:42:18,checkout,desktop,US,organic,0
U02368,2025-04-12 16:07:11,purchase,desktop,US,organic,115.03
U02369,2025-01-28 15:00:00,view,desktop,Canada,none,0
U02369,2025-01-28 15:10:10,add_to_cart,desktop,Canada,none,0
U02370,2025-02-15 18:00:00,view,mobile,US,cpc,0
U02371,2025-02-15 04:00:00,view,mobile,Brazil,organic,0
U02371,2025-02-15 04:12:57,add_to_cart,mobile,Brazil,organic,0
U02371,2025-02-15 04:23:55,checkout,mobile,Brazil,organic,0
U02372,2025-01-04 20:00:00,view,mobile,UK,referral,0
U02372,2025-01-04 20:36:25,add_to_cart,mobile,UK,referral,0
U02373,2025-05-10 02:00:00,view,desktop,US,cpc,0
U02373,2025-05-10 02:14:54,add_to_cart,desktop,US,cpc,0
U02373,2025-05-10 02:47:13,checkout,desktop,US,cpc,0
U02374,2025-01-18 12:00:00,view,desktop,US,organic,0
U02375,2025-04-14 01:00:00,view,tablet,US,referral,0
U02375,2025-04-14 01:11:19,add_to_cart,tablet,US,referral,0
U02376,2025-01-09 20:00:00,view,mobile,US,cpc,0
U02376,2025-01-09 20:38:00,add_to_cart,mobile,US,cpc,0
U02376,2025-01-09 20:46:33,checkout,mobile,US,cpc,0
